datetime,globalrad_1m[w/m^2],globalrad_3m[w/m^2],globalrad_7m[w/m^2],globalrad_13m[w/m^2]
2025-02-23 23:00:00,-5.36182,-5.197448,-5.197448,-5.526193
2025-02-23 23:15:00,-5.197448,-5.197448,-5.197448,-5.36182
2025-02-23 23:30:00,-5.36182,-5.197448,-5.36182,-5.526193
2025-02-23 23:45:00,-5.526193,-5.197448,-5.033075,-5.197448
2025-02-24 00:00:00,-5.36182,-5.197448,-5.526193,-5.526193
2025-02-24 00:15:00,-5.197448,-5.36182,-5.197448,-5.526193
2025-02-24 00:30:00,-5.526193,-5.197448,-5.36182,-5.36182
2025-02-24 00:45:00,-5.36182,-5.36182,-5.690565,-5.197448
2025-02-24 01:00:00,-5.197448,-5.197448,-5.36182,-5.197448
2025-02-24 01:15:00,-5.36182,-5.033075,-5.36182,-5.36182
2025-02-24 01:30:00,-5.197448,-5.36182,-5.033075,-5.197448
2025-02-24 01:45:00,-5.033075,-5.197448,-5.197448,-5.36182
2025-02-24 02:00:00,-5.36182,-5.197448,-5.197448,-5.526193
2025-02-24 02:15:00,-5.197448,-5.36182,-5.526193,-5.36182
2025-02-24 02:30:00,-5.36182,-5.36182,-5.526193,-5.526193
2025-02-24 02:45:00,-5.526193,-5.526193,-5.197448,-5.36182
2025-02-24 03:00:00,-5.197448,-5.197448,-5.526193,-5.526193
2025-02-24 03:15:00,-5.197448,-5.36182,-5.197448,-5.526193
2025-02-24 03:30:00,-5.36182,-5.197448,-5.197448,-5.36182
2025-02-24 03:45:00,-5.526193,-5.197448,-5.36182,-5.526193
2025-02-24 04:00:00,-5.36182,-5.197448,-5.690565,-5.526193
2025-02-24 04:15:00,-5.197448,-5.690565,-5.197448,-5.526193
2025-02-24 04:30:00,-5.197448,-5.36182,-5.690565,-5.36182
2025-02-24 04:45:00,-5.36182,-5.36182,-5.033075,-5.36182
2025-02-24 05:00:00,-5.36182,-5.36182,-5.36182,-5.526193
2025-02-24 05:15:00,-5.526193,-5.197448,-5.526193,-5.36182
2025-02-24 05:30:00,-5.197448,-5.526193,-5.197448,-5.526193
2025-02-24 05:45:00,-5.690565,-5.526193,-5.526193,-5.197448
2025-02-24 06:00:00,-5.033075,-5.36182,-5.197448,-5.36182
2025-02-24 06:15:00,-5.36182,-5.197448,-5.36182,-5.526193
2025-02-24 06:30:00,-5.36182,-5.36182,-5.36182,-5.36182
2025-02-24 06:45:00,-5.36182,-5.033075,-4.868703,-4.868703
2025-02-24 07:00:00,-4.868703,-4.539958,-3.718095,-3.060606
2025-02-24 07:15:00,-1.745626,4.993646,6.144253,5.322391
2025-02-24 07:30:00,1.377451,15.349112,15.513484,14.527249
2025-02-24 07:45:00,2.199314,15.349112,21.102148,18.472189
2025-02-24 08:00:00,4.007411,25.704578,29.978262,29.813889
2025-02-24 08:15:00,5.486763,21.266521,35.073809,40.662473
2025-02-24 08:30:00,6.472998,23.567735,43.621177,46.744254
2025-02-24 08:45:00,8.281095,29.320772,49.045469,57.264093
2025-02-24 09:00:00,10.746682,36.388788,57.09972,90.796078
2025-02-24 09:15:00,15.677857,77.975025,80.276239,170.023611
2025-02-24 09:30:00,15.349112,41.319963,69.098911,129.916727
2025-02-24 09:45:00,9.596075,42.141825,53.812271,71.564498
2025-02-24 10:00:00,18.143444,57.264093,93.919155,111.178265
2025-02-24 10:15:00,21.759638,63.017129,96.549114,124.985552
2025-02-24 10:30:00,20.773403,89.481098,96.713487,149.312679
2025-02-24 10:45:00,21.430893,64.496482,124.985552,205.528065
2025-02-24 11:00:00,25.86895,74.35883,307.603372,170.352356
2025-02-24 11:15:00,23.074618,71.893243,153.586363,153.421991
2025-02-24 11:30:00,29.978262,91.61794,378.447909,385.680298
2025-02-24 11:45:00,30.800124,111.835754,313.192036,323.547502
2025-02-24 12:00:00,24.389598,169.530493,204.213085,143.39527
2025-02-24 12:15:00,38.196886,207.664907,159.503772,404.41876
2025-02-24 12:30:00,30.964497,178.242234,371.87301,335.38232
2025-02-24 12:45:00,32.443849,94.741017,381.570986,365.298111
2025-02-24 13:00:00,27.019557,74.687575,160.65438,318.451956
2025-02-24 13:15:00,24.389598,68.277049,129.587982,224.595272
2025-02-24 13:30:00,22.088383,61.373405,210.459239,137.806606
2025-02-24 13:45:00,19.951541,63.674619,519.479492,134.847901
2025-02-24 14:00:00,27.677047,55.455996,183.666526,135.669763
2025-02-24 14:15:00,68.112676,46.251137,121.862475,179.064097
2025-02-24 14:30:00,14.034132,52.661664,123.999318,309.740214
2025-02-24 14:45:00,12.55478,36.881906,67.126441,288.86491
2025-02-24 15:00:00,11.075427,34.087574,59.565307,220.48596
2025-02-24 15:15:00,9.596075,30.964497,54.634133,89.481098
2025-02-24 15:30:00,8.938585,28.334537,50.360449,83.234944
2025-02-24 15:45:00,7.29486,26.033323,46.415509,94.412272
2025-02-24 16:00:00,6.308626,24.225225,43.12806,94.083527
2025-02-24 16:15:00,5.486763,22.088383,40.333728,87.837373
2025-02-24 16:30:00,4.993646,19.787169,35.566926,86.851138
2025-02-24 16:45:00,4.007411,17.650326,31.786359,72.221988
2025-02-24 17:00:00,3.185549,15.842229,28.334537,61.537777
2025-02-24 17:15:00,2.034941,13.047897,24.060853,118.246281
2025-02-24 17:30:00,0.719961,9.596075,19.622796,39.018748
2025-02-24 17:45:00,-0.595018,6.144253,14.034132,29.813889
2025-02-24 18:00:00,-2.074371,1.706196,7.130488,30.142634
2025-02-24 18:15:00,-4.868703,-4.04684,-3.224978,-1.252508
2025-02-24 18:30:00,-5.526193,-5.033075,-4.868703,-5.033075
2025-02-24 18:45:00,-5.36182,-5.526193,-5.690565,-5.36182
2025-02-24 19:00:00,-5.197448,-5.36182,-5.36182,-5.197448
2025-02-24 19:15:00,-5.690565,-5.197448,-5.526193,-5.526193
2025-02-24 19:30:00,-5.197448,-5.36182,-5.197448,-5.197448
2025-02-24 19:45:00,-5.526193,-5.854938,-5.36182,-5.197448
2025-02-24 20:00:00,-5.36182,-5.197448,-5.36182,-5.033075
2025-02-24 20:15:00,-5.197448,-5.526193,-5.36182,-5.197448
2025-02-24 20:30:00,-5.36182,-5.36182,-5.197448,-5.526193
2025-02-24 20:45:00,-5.197448,-5.033075,-5.197448,-5.36182
2025-02-24 21:00:00,-5.36182,-5.197448,-5.033075,-5.033075
2025-02-24 21:15:00,-5.197448,-5.526193,-5.526193,-5.197448
2025-02-24 21:30:00,-5.526193,-5.36182,-5.36182,-5.033075
2025-02-24 21:45:00,-5.36182,-5.033075,-5.526193,-5.36182
2025-02-24 22:00:00,-5.36182,-5.36182,-5.36182,-5.36182
2025-02-24 22:15:00,-5.197448,-5.36182,-5.197448,-5.197448
2025-02-24 22:30:00,-5.197448,-5.526193,-5.36182,-5.197448
2025-02-24 22:45:00,-5.36182,-5.033075,-5.526193,-5.36182
2025-02-24 23:00:00,-5.197448,-5.526193,-5.197448,-5.36182
2025-02-24 23:15:00,-5.526193,-5.36182,-5.526193,-5.197448
2025-02-24 23:30:00,-5.36182,-5.36182,-5.197448,-5.033075
2025-02-24 23:45:00,-5.526193,-5.36182,-5.197448,-5.526193
2025-02-25 00:00:00,-5.526193,-5.526193,-5.197448,-5.36182
2025-02-25 00:15:00,-5.526193,-5.36182,-5.197448,-5.36182
2025-02-25 00:30:00,-5.526193,-5.197448,-5.36182,-5.526193
2025-02-25 00:45:00,-5.36182,-5.197448,-5.526193,-5.36182
2025-02-25 01:00:00,-5.526193,-5.197448,-5.526193,-5.690565
2025-02-25 01:15:00,-5.36182,-5.197448,-5.526193,-5.526193
2025-02-25 01:30:00,-5.197448,-5.526193,-5.36182,-5.526193
2025-02-25 01:45:00,-5.36182,-5.033075,-5.36182,-5.526193
2025-02-25 02:00:00,-5.526193,-5.36182,-5.526193,-5.526193
2025-02-25 02:15:00,-5.033075,-5.36182,-5.033075,-5.197448
2025-02-25 02:30:00,-5.526193,-5.197448,-5.36182,-5.197448
2025-02-25 02:45:00,-5.36182,-4.868703,-5.197448,-5.197448
2025-02-25 03:00:00,-5.526193,-5.197448,-5.197448,-5.36182
2025-02-25 03:15:00,-5.690565,-5.197448,-5.197448,-5.197448
2025-02-25 03:30:00,-5.36182,-5.197448,-5.197448,-5.526193
2025-02-25 03:45:00,-5.526193,-5.197448,-5.36182,-5.526193
2025-02-25 04:00:00,-5.36182,-5.36182,-5.526193,-5.36182
2025-02-25 04:15:00,-5.033075,-5.197448,-5.197448,-5.36182
2025-02-25 04:30:00,-5.690565,-5.526193,-5.526193,-5.36182
2025-02-25 04:45:00,-5.36182,-4.868703,-5.197448,-5.36182
2025-02-25 05:00:00,-5.526193,-5.197448,-5.033075,-5.36182
2025-02-25 05:15:00,-5.36182,-5.197448,-5.36182,-5.36182
2025-02-25 05:30:00,-5.197448,-5.197448,-5.36182,-5.197448
2025-02-25 05:45:00,-5.36182,-5.197448,-5.033075,-5.197448
2025-02-25 06:00:00,-5.526193,-5.36182,-5.033075,-5.36182
2025-02-25 06:15:00,-5.197448,-5.197448,-5.526193,-5.36182
2025-02-25 06:30:00,-5.36182,-5.526193,-5.197448,-5.197448
2025-02-25 06:45:00,-5.526193,-5.197448,-5.033075,-4.70433
2025-02-25 07:00:00,-4.868703,-4.375585,-3.882468,-2.896233
2025-02-25 07:15:00,-0.759391,8.60984,9.102958,9.26733
2025-02-25 07:30:00,1.377451,14.198504,15.842229,15.513484
2025-02-25 07:45:00,2.528059,16.992836,22.581501,21.430893
2025-02-25 08:00:00,4.007411,22.910246,29.485145,29.320772
2025-02-25 08:15:00,5.158018,19.787169,36.224416,39.183121
2025-02-25 08:30:00,6.144253,22.910246,43.78555,48.881097
2025-02-25 08:45:00,7.95235,28.992027,50.853566,59.236562
2025-02-25 09:00:00,10.58231,36.553161,55.949113,104.110248
2025-02-25 09:15:00,13.376642,97.370977,79.947494,146.847092
2025-02-25 09:30:00,15.842229,41.15559,64.332109,93.919155
2025-02-25 09:45:00,15.842229,65.153972,67.126441,100.987171
2025-02-25 10:00:00,16.664091,52.168546,71.071381,106.24709
2025-02-25 10:15:00,18.800934,61.537777,138.628468,117.588791
2025-02-25 10:30:00,18.965306,65.811461,88.166118,126.13616
2025-02-25 10:45:00,19.294051,62.195267,120.711868,166.736161
2025-02-25 11:00:00,20.444658,63.510247,170.187983,130.738589
2025-02-25 11:15:00,22.745873,72.221988,210.623612,143.888387
2025-02-25 11:30:00,27.019557,86.522393,213.089199,355.435762
2025-02-25 11:45:00,31.128869,103.452758,455.374227,350.833333
2025-02-25 12:00:00,34.251946,408.528072,476.907021,247.771791
2025-02-25 12:15:00,34.745064,249.415516,195.501344,346.066531
2025-02-25 12:30:00,32.772594,99.507819,471.153985,364.969366
2025-02-25 12:45:00,29.485145,142.73778,421.02038,374.174225
2025-02-25 13:00:00,27.019557,74.194458,234.950738,311.712684
2025-02-25 13:15:00,24.882715,69.098911,129.587982,232.485151
2025-02-25 13:30:00,21.924011,61.373405,145.367739,129.916727
2025-02-25 13:45:00,20.115913,62.688384,510.932124,129.259237
2025-02-25 14:00:00,27.019557,55.620368,435.64953,195.830089
2025-02-25 14:15:00,42.799315,60.715915,215.554786,125.971787
2025-02-25 14:30:00,15.349112,48.881097,117.260046,285.741833
2025-02-25 14:45:00,12.390407,36.881906,67.455186,274.23576
2025-02-25 15:00:00,11.075427,34.087574,59.894052,206.021183
2025-02-25 15:15:00,9.431703,30.964497,54.634133,86.522393
2025-02-25 15:30:00,11.075427,28.49891,50.031704,85.207414
2025-02-25 15:45:00,7.459233,25.704578,46.415509,113.808224
2025-02-25 16:00:00,6.472998,24.060853,42.799315,96.713487
2025-02-25 16:15:00,5.651136,21.759638,38.854376,89.809843
2025-02-25 16:30:00,4.829273,19.787169,35.238181,112.493244
2025-02-25 16:45:00,3.678666,17.157209,31.293242,71.893243
2025-02-25 17:00:00,2.856804,15.349112,27.512675,59.565307
2025-02-25 17:15:00,1.870569,12.55478,23.732108,70.249518
2025-02-25 17:30:00,0.884334,9.760448,19.129679,38.032513
2025-02-25 17:45:00,-0.595018,6.308626,14.034132,43.78555
2025-02-25 18:00:00,-2.567488,1.213079,6.472998,27.348302
2025-02-25 18:15:00,-4.868703,-3.718095,-2.731861,-0.923763
2025-02-25 18:30:00,-5.526193,-5.36182,-5.197448,-4.868703
2025-02-25 18:45:00,-5.690565,-5.197448,-5.36182,-5.526193
2025-02-25 19:00:00,-5.36182,-5.197448,-5.197448,-5.197448
2025-02-25 19:15:00,-5.36182,-5.36182,-5.197448,-5.36182
2025-02-25 19:30:00,-5.526193,-5.526193,-5.526193,-5.36182
2025-02-25 19:45:00,-5.197448,-5.197448,-5.197448,-5.36182
2025-02-25 20:00:00,-5.36182,-5.033075,-5.197448,-5.197448
2025-02-25 20:15:00,-5.197448,-5.526193,-5.033075,-5.197448
2025-02-25 20:30:00,-5.197448,-5.197448,-5.197448,-5.36182
2025-02-25 20:45:00,-5.36182,-5.197448,-5.197448,-5.197448
2025-02-25 21:00:00,-5.36182,-5.526193,-5.36182,-5.36182
2025-02-25 21:15:00,-5.197448,-5.197448,-5.526193,-5.526193
2025-02-25 21:30:00,-5.197448,-5.36182,-5.36182,-5.197448
2025-02-25 21:45:00,-5.36182,-5.033075,-5.36182,-5.526193
2025-02-25 22:00:00,-5.197448,-5.36182,-5.197448,-5.197448
2025-02-25 22:15:00,-5.36182,-5.36182,-5.526193,-5.36182
2025-02-25 22:30:00,-5.033075,-5.033075,-5.197448,-5.197448
2025-02-25 22:45:00,-5.197448,-5.197448,-5.526193,-5.526193
2025-02-25 23:00:00,-4.868703,-5.526193,-5.033075,-5.197448
2025-02-25 23:15:00,-5.36182,-5.36182,-5.526193,-5.197448
2025-02-25 23:30:00,-5.36182,-5.36182,-5.526193,-5.197448
2025-02-25 23:45:00,-5.526193,-5.197448,-5.36182,-5.197448
2025-02-26 00:00:00,-5.197448,-5.197448,-5.526193,-5.033075
2025-02-26 00:15:00,-5.36182,-5.36182,-5.36182,-5.033075
2025-02-26 00:30:00,-5.36182,-5.033075,-5.36182,-5.36182
2025-02-26 00:45:00,-5.033075,-5.033075,-5.197448,-5.197448
2025-02-26 01:00:00,-5.36182,-5.36182,-5.36182,-5.197448
2025-02-26 01:15:00,-5.033075,-5.197448,-5.197448,-5.197448
2025-02-26 01:30:00,-5.197448,-5.36182,-5.36182,-5.36182
2025-02-26 01:45:00,-5.197448,-5.526193,-5.526193,-5.197448
2025-02-26 02:00:00,-5.197448,-5.033075,-5.033075,-5.36182
2025-02-26 02:15:00,-5.36182,-5.36182,-5.36182,-5.197448
2025-02-26 02:30:00,-5.526193,-5.526193,-5.526193,-5.033075
2025-02-26 02:45:00,-5.526193,-5.526193,-5.197448,-5.526193
2025-02-26 03:00:00,-5.36182,-5.526193,-5.526193,-5.36182
2025-02-26 03:15:00,-5.36182,-5.36182,-5.526193,-5.36182
2025-02-26 03:30:00,-5.197448,-5.36182,-5.197448,-5.197448
2025-02-26 03:45:00,-5.197448,-5.197448,-5.36182,-5.36182
2025-02-26 04:00:00,-5.033075,-5.526193,-5.526193,-5.197448
2025-02-26 04:15:00,-5.197448,-5.033075,-5.033075,-5.36182
2025-02-26 04:30:00,-5.36182,-5.033075,-5.854938,-5.197448
2025-02-26 04:45:00,-5.526193,-5.36182,-5.36182,-5.36182
2025-02-26 05:00:00,-5.36182,-5.033075,-5.197448,-5.36182
2025-02-26 05:15:00,-5.197448,-5.526193,-5.36182,-5.36182
2025-02-26 05:30:00,-5.526193,-5.197448,-5.197448,-5.36182
2025-02-26 05:45:00,-5.526193,-5.526193,-5.36182,-5.197448
2025-02-26 06:00:00,-5.36182,-5.197448,-5.36182,-5.36182
2025-02-26 06:15:00,-5.36182,-5.033075,-5.526193,-5.36182
2025-02-26 06:30:00,-5.526193,-5.36182,-5.197448,-5.033075
2025-02-26 06:45:00,-5.033075,-5.197448,-4.868703,-4.868703
2025-02-26 07:00:00,-4.868703,-4.04684,-3.553723,-2.403116
2025-02-26 07:15:00,-0.923763,7.95235,9.760448,11.732917
2025-02-26 07:30:00,1.377451,13.705387,16.664091,20.280286
2025-02-26 07:45:00,2.692431,16.499719,22.417128,26.855185
2025-02-26 08:00:00,4.007411,18.636561,28.827655,30.800124
2025-02-26 08:15:00,5.979881,21.430893,56.277858,41.977453
2025-02-26 08:30:00,5.979881,23.89648,48.552352,50.524821
2025-02-26 08:45:00,9.431703,32.936966,58.4147,63.674619
2025-02-26 09:00:00,10.58231,53.812271,60.880287,125.807415
2025-02-26 09:15:00,13.21227,97.699722,65.811461,136.491626
2025-02-26 09:30:00,15.842229,41.319963,62.524012,91.946685
2025-02-26 09:45:00,15.842229,69.263283,71.071381,99.343446
2025-02-26 10:00:00,17.321581,52.332919,71.235753,101.151544
2025-02-26 10:15:00,18.965306,62.524012,217.362883,112.164499
2025-02-26 10:30:00,18.800934,63.345874,88.001746,121.204986
2025-02-26 10:45:00,19.622796,68.441421,219.170981,162.791222
2025-02-26 11:00:00,20.609031,63.838992,129.094864,142.73778
2025-02-26 11:15:00,22.910246,77.317535,269.468958,159.3394
2025-02-26 11:30:00,27.512675,98.357212,166.078671,368.092443
2025-02-26 11:45:00,31.621987,110.84952,435.813903,333.902968
2025-02-26 12:00:00,35.238181,143.559642,481.345078,290.83738
2025-02-26 12:15:00,35.566926,206.5143,352.970175,339.820377
2025-02-26 12:30:00,33.594456,143.724015,458.826049,364.969366
2025-02-26 12:45:00,29.649517,86.686766,422.499732,356.750742
2025-02-26 13:00:00,26.855185,74.687575,252.702966,303.49406
2025-02-26 13:15:00,25.047088,77.317535,131.889196,229.690819
2025-02-26 13:30:00,22.088383,62.195267,128.601747,135.341018
2025-02-26 13:45:00,20.280286,65.482717,506.987184,133.697294
2025-02-26 14:00:00,20.444658,58.743445,450.278681,254.34669
2025-02-26 14:15:00,19.294051,61.373405,289.851145,128.601747
2025-02-26 14:30:00,15.677857,63.838992,176.269765,303.165315
2025-02-26 14:45:00,12.55478,36.881906,68.112676,278.016327
2025-02-26 15:00:00,11.2398,34.251946,60.880287,217.856001
2025-02-26 15:15:00,9.760448,31.128869,55.291623,91.124823
2025-02-26 15:30:00,9.26733,28.992027,50.524821,93.426037
2025-02-26 15:45:00,7.29486,26.197695,46.744254,116.438184
2025-02-26 16:00:00,6.637371,23.89648,42.963687,100.329681
2025-02-26 16:15:00,5.651136,21.595266,39.183121,92.111057
2025-02-26 16:30:00,4.829273,19.294051,35.238181,172.324825
2025-02-26 16:45:00,3.678666,17.321581,31.128869,77.810652
2025-02-26 17:00:00,2.692431,15.184739,27.84142,61.209032
2025-02-26 17:15:00,1.706196,12.55478,23.732108,50.196076
2025-02-26 17:30:00,0.884334,9.431703,18.800934,38.196886
2025-02-26 17:45:00,-0.595018,5.815508,13.376642,50.689194
2025-02-26 18:00:00,-2.238743,1.541824,6.637371,26.690812
2025-02-26 18:15:00,-4.375585,-3.718095,-2.567488,-0.266273
2025-02-26 18:30:00,-5.36182,-4.868703,-5.033075,-4.868703
2025-02-26 18:45:00,-5.36182,-5.36182,-5.197448,-5.36182
2025-02-26 19:00:00,-5.36182,-5.36182,-5.197448,-5.526193
2025-02-26 19:15:00,-5.526193,-5.033075,-5.526193,-5.36182
2025-02-26 19:30:00,-5.197448,-5.526193,-5.197448,-5.197448
2025-02-26 19:45:00,-5.033075,-5.526193,-5.36182,-5.36182
2025-02-26 20:00:00,-5.526193,-5.36182,-5.526193,-5.36182
2025-02-26 20:15:00,-5.690565,-5.197448,-5.197448,-5.36182
2025-02-26 20:30:00,-5.526193,-5.526193,-5.197448,-5.36182
2025-02-26 20:45:00,-5.197448,-5.197448,-5.36182,-5.197448
2025-02-26 21:00:00,-5.526193,-5.033075,-5.526193,-5.690565
2025-02-26 21:15:00,-5.690565,-5.36182,-5.526193,-5.197448
2025-02-26 21:30:00,-5.197448,-5.197448,-5.526193,-5.36182
2025-02-26 21:45:00,-5.197448,-5.36182,-5.36182,-5.36182
2025-02-26 22:00:00,-5.36182,-5.197448,-5.526193,-5.033075
2025-02-26 22:15:00,-5.36182,-5.526193,-5.197448,-5.36182
2025-02-26 22:30:00,-5.36182,-5.36182,-5.36182,-5.36182
2025-02-26 22:45:00,-5.197448,-5.197448,-5.197448,-5.36182
2025-02-26 23:00:00,-5.36182,-5.033075,-5.526193,-5.197448
2025-02-26 23:15:00,-5.36182,-5.197448,-5.033075,-5.36182
2025-02-26 23:30:00,-5.36182,-5.197448,-5.526193,-5.526193
2025-02-26 23:45:00,-5.36182,-5.36182,-5.526193,-5.36182
2025-02-27 00:00:00,-5.197448,-5.197448,-5.36182,-5.36182
2025-02-27 00:15:00,-5.36182,-5.526193,-5.526193,-5.526193
2025-02-27 00:30:00,-5.197448,-5.033075,-5.526193,-5.36182
2025-02-27 00:45:00,-5.197448,-5.526193,-5.197448,-5.197448
2025-02-27 01:00:00,-5.033075,-5.36182,-5.36182,-5.36182
2025-02-27 01:15:00,-5.197448,-5.526193,-5.197448,-5.033075
2025-02-27 01:30:00,-5.36182,-5.197448,-5.197448,-5.526193
2025-02-27 01:45:00,-5.197448,-5.36182,-5.197448,-5.526193
2025-02-27 02:00:00,-5.197448,-5.36182,-5.36182,-5.197448
2025-02-27 02:15:00,-5.197448,-5.36182,-5.033075,-5.197448
2025-02-27 02:30:00,-5.197448,-5.197448,-5.36182,-5.197448
2025-02-27 02:45:00,-5.033075,-5.033075,-5.197448,-5.36182
2025-02-27 03:00:00,-5.197448,-5.197448,-5.033075,-5.526193
2025-02-27 03:15:00,-5.36182,-5.526193,-5.197448,-5.526193
2025-02-27 03:30:00,-5.36182,-5.197448,-5.197448,-5.197448
2025-02-27 03:45:00,-5.033075,-5.36182,-5.36182,-5.526193
2025-02-27 04:00:00,-5.197448,-5.36182,-5.36182,-5.526193
2025-02-27 04:15:00,-5.197448,-5.197448,-5.033075,-5.197448
2025-02-27 04:30:00,-5.033075,-5.033075,-5.033075,-5.36182
2025-02-27 04:45:00,-5.033075,-5.36182,-5.36182,-5.36182
2025-02-27 05:00:00,-5.197448,-5.36182,-5.526193,-5.690565
2025-02-27 05:15:00,-5.36182,-5.197448,-5.526193,-5.36182
2025-02-27 05:30:00,-5.197448,-5.526193,-5.526193,-5.197448
2025-02-27 05:45:00,-5.033075,-5.197448,-5.526193,-5.36182
2025-02-27 06:00:00,-5.36182,-5.197448,-5.197448,-5.36182
2025-02-27 06:15:00,-5.197448,-5.36182,-5.690565,-5.526193
2025-02-27 06:30:00,-5.526193,-5.690565,-5.36182,-5.36182
2025-02-27 06:45:00,-5.197448,-5.033075,-4.868703,-4.539958
2025-02-27 07:00:00,-4.70433,-4.04684,-2.731861,-2.074371
2025-02-27 07:15:00,-0.430646,7.787978,10.417937,12.061662
2025-02-27 07:30:00,2.034941,13.869759,16.992836,18.472189
2025-02-27 07:45:00,3.514293,18.307816,25.21146,27.512675
2025-02-27 08:00:00,4.171783,20.280286,28.663282,30.307007
2025-02-27 08:15:00,5.322391,20.773403,36.224416,40.004983
2025-02-27 08:30:00,6.637371,25.047088,54.305388,51.675429
2025-02-27 08:45:00,8.774213,36.388788,110.356402,61.373405
2025-02-27 09:00:00,11.568545,58.085955,63.181502,124.985552
2025-02-27 09:15:00,16.828464,73.208223,100.165309,118.739398
2025-02-27 09:30:00,17.814699,44.114295,66.797696,96.055997
2025-02-27 09:45:00,17.321581,52.004174,69.263283,108.055188
2025-02-27 10:00:00,17.321581,66.468951,75.180693,110.027657
2025-02-27 10:15:00,20.280286,97.864094,384.858435,130.081099
2025-02-27 10:30:00,19.294051,64.332109,93.261665,129.259237
2025-02-27 10:45:00,20.444658,66.797696,172.489198,136.162881
2025-02-27 11:00:00,21.595266,66.468951,151.778266,135.012273
2025-02-27 11:15:00,24.225225,91.124823,282.618756,191.063287
2025-02-27 11:30:00,28.663282,117.917536,217.034138,361.188799
2025-02-27 11:45:00,33.265711,393.898922,426.609044,344.751552
2025-02-27 12:00:00,36.881906,279.988796,446.826859,335.053576
2025-02-27 12:15:00,37.539396,231.170171,417.404186,357.572605
2025-02-27 12:30:00,35.073809,282.125639,461.949126,352.312685
2025-02-27 12:45:00,32.115104,97.370977,422.828477,360.202564
2025-02-27 13:00:00,28.992027,79.454377,161.969359,303.658433
2025-02-27 13:15:00,26.855185,85.864903,148.162071,228.868957
2025-02-27 13:30:00,23.732108,65.153972,133.204176,159.668145
2025-02-27 13:45:00,21.102148,60.715915,290.83738,142.244662
2025-02-27 14:00:00,20.115913,67.948304,488.248722,148.819561
2025-02-27 14:15:00,17.814699,61.70215,255.990415,134.026039
2025-02-27 14:30:00,14.855994,52.661664,113.479479,271.6058
2025-02-27 14:45:00,13.376642,38.525631,70.907008,305.630903
2025-02-27 15:00:00,11.732917,36.224416,63.345874,209.966122
2025-02-27 15:15:00,9.92482,32.443849,57.921583,97.535349
2025-02-27 15:30:00,9.102958,30.142634,52.826036,99.343446
2025-02-27 15:45:00,7.787978,27.18393,48.881097,119.232516
2025-02-27 16:00:00,7.130488,25.047088,45.429275,109.041422
2025-02-27 16:15:00,6.144253,23.567735,41.977453,100.658426
2025-02-27 16:30:00,5.158018,21.102148,37.868141,185.145878
2025-02-27 16:45:00,4.500528,18.636561,34.251946,131.231707
2025-02-27 17:00:00,3.514293,16.992836,31.128869,68.112676
2025-02-27 17:15:00,4.007411,16.828464,31.621987,62.195267
2025-02-27 17:30:00,2.856804,16.170974,28.005792,52.990408
2025-02-27 17:45:00,2.034941,12.061662,23.89648,69.098911
2025-02-27 18:00:00,-0.430646,6.308626,14.198504,42.141825
2025-02-27 18:15:00,-3.718095,-1.745626,0.719961,5.322391
2025-02-27 18:30:00,-5.197448,-5.197448,-4.70433,-4.70433
2025-02-27 18:45:00,-5.033075,-5.36182,-5.36182,-5.197448
2025-02-27 19:00:00,-5.36182,-5.197448,-5.197448,-5.36182
2025-02-27 19:15:00,-5.197448,-5.36182,-5.033075,-5.197448
2025-02-27 19:30:00,-5.36182,-5.197448,-5.197448,-5.197448
2025-02-27 19:45:00,-5.197448,-5.197448,-5.526193,-5.526193
2025-02-27 20:00:00,-5.197448,-5.36182,-5.197448,-5.526193
2025-02-27 20:15:00,-5.033075,-5.36182,-5.526193,-5.197448
2025-02-27 20:30:00,-5.36182,-5.197448,-5.36182,-5.197448
2025-02-27 20:45:00,-5.526193,-5.197448,-5.36182,-5.36182
2025-02-27 21:00:00,-5.36182,-5.197448,-5.197448,-5.690565
2025-02-27 21:15:00,-5.36182,-5.36182,-5.197448,-5.36182
2025-02-27 21:30:00,-5.197448,-5.197448,-5.36182,-5.36182
2025-02-27 21:45:00,-5.197448,-5.36182,-5.36182,-5.36182
2025-02-27 22:00:00,-5.197448,-5.033075,-5.197448,-5.033075
2025-02-27 22:15:00,-5.526193,-5.36182,-5.197448,-5.36182
2025-02-27 22:30:00,-5.197448,-5.197448,-5.033075,-5.36182
2025-02-27 22:45:00,-5.36182,-5.526193,-5.033075,-5.36182
2025-02-27 23:00:00,-5.197448,-5.197448,-5.197448,-5.197448
2025-02-27 23:15:00,-5.197448,-5.36182,-5.526193,-5.197448
2025-02-27 23:30:00,-5.197448,-5.526193,-5.526193,-5.197448
2025-02-27 23:45:00,-5.197448,-5.526193,-5.033075,-5.36182
2025-02-28 00:00:00,-5.36182,-5.197448,-5.526193,-5.197448
2025-02-28 00:15:00,-5.36182,-5.526193,-5.197448,-4.868703
2025-02-28 00:30:00,-5.36182,-5.197448,-5.197448,-5.197448
2025-02-28 00:45:00,-5.526193,-5.033075,-5.36182,-5.197448
2025-02-28 01:00:00,-5.36182,-5.197448,-5.197448,-5.526193
2025-02-28 01:15:00,-5.197448,-5.526193,-5.197448,-5.36182
2025-02-28 01:30:00,-5.526193,-5.526193,-5.197448,-5.36182
